Cod Int;Descrição;Classificação;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observações
111449;DEO COLONIA INFANTIL DINNOBABY LAVANDA 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > COLONIAS INFANTIS;5;5;0;R$ 12,19; R$ -   ;Ok
1380;DEOCIL SL 10MG C/ 10 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 27,29; R$ -   ;Ok
664;DEPAKENE 50MG 100ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 19,18; R$ -   ;Ok
61729;DEPAKOTE ER 500 MG C/ 60CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;2;2;0;R$ 173,09; R$ -   ;Ok
106421;DEPO PROVERA 150 MG/ML INJ 1 AMP 1 ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 39,24; R$ -   ;Ok
1949;DEPOSTERON INJ 200MG 03AMP 02ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 150,91; R$ -   ;Ok
102196;DERCOS SENSI SCALP REFIL 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DERMOCOSMETICOS;2;2;0;R$ 59,71; R$ -   ;Ok
336;DERMOBENE 10MG/G CR DERM 20G;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;2;2;0;R$ 6,70; R$ -   ;Ok
1142;DERMOBENE 10MG/G SOL TOP 20ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;1;1;0;R$ 9,48; R$ -   ;Ok
60529;DERMODEX PREVENT CRE 60G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 23,74; R$ -   ;Ok
1160;DERMOSALIC POM 30G;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF;2;2;0;R$ 10,94; R$ -   ;Ok
1347;DERMOSALIC SOL TOP 30ML;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF;2;2;0;R$ 13,40; R$ -   ;Ok
60093;DERSANI  30G HIDROGEL;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;2;2;0;R$ 37,74; R$ -   ;Ok
67793;DERSANI HIDROGEL ALGINATO 30G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 46,15; R$ -   ;Ok
57581;DERSANI HIDROGEL C/ALGINATO 85G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 62,70; R$ -   ;Ok
77981;DESC ALYNE  ARGAN 20G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA CORPORAL;5;5;0;R$ 3,77; R$ -   ;Ok
77982;DESC ALYNE ALGAS MARI 20G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA CORPORAL;4;7;3;R$ 3,64;R$ 10,92;Sobra
58329;DESCOLORANTE PO BIOCOLOR 20G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DESCOLORANTES;8;8;0;R$ 7,26; R$ -   ;Ok
59161;DESCOLORANTE PO BIOCOLOR 50G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DESCOLORANTES;8;8;0;R$ 8,99; R$ -   ;Ok
111682;DESCON 12+15MG 12CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 20,08; R$ -   ;Ok
111683;DESCON SOLUCAO GOTAS 20ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;3;3;0;R$ 11,19; R$ -   ;Ok
71610;DESCON XPE 120ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 12,06; R$ -   ;Ok
61588;DESEDORANTE AER ABOVE FRESH WOMEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;9;9;0;R$ 6,41; R$ -   ;Ok
102335;DESEDORANTE AER INVISIBLE FRESH DOVE CARE MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 13,18; R$ -   ;Ok
64045;DESEDORANTE AER OLD SPICE LENHA 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 14,27; R$ -   ;Ok
111357;DESEMBARACANTE SPRAY SALON LINE KIDS MEU LISINHO 240ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;4;4;0;R$ 16,40; R$ -   ;Ok
63735;DESITIN MAXIMA PROTECAO 57G;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ASSADURAS;3;3;0;R$ 44,80; R$ -   ;Ok
62444;DESLORATADINA  0,5MG 100ML EUROF;PRINCIPAL > 2 - GENÉRICOS > GEN RX;3;3;0;R$ 15,02; R$ -   ;Ok
62446;DESLORATADINA  0,5MG 60ML EUROF;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;5;5;0;R$ 8,88; R$ -   ;Ok
106448;DESLORATADINA 0,5 MG/ML XPE+SER 100ML (MEDL);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;0;0;0;R$ 15,09; R$ -   ;Ok
71664;DESLORATADINA 0,5MG/ML XPE 60 ML+SER;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;3;3;0;R$ 6,91; R$ -   ;Ok
103603;DESLORATADINA 0,5MG/ML XPE+SER 100ML (PRATI);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;1;1;0;R$ 6,76; R$ -   ;Ok
111021;DESLORATADINA 0,5MG/ML XPE+SER 100ML (TEUT);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;3;3;0;R$ 8,85; R$ -   ;Ok
65795;DESLORATADINA 5 MG C/ 30 CP REV;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 21,88; R$ -   ;Ok
118244;DESLORATADINA 5MG 30CP (NOVAQ);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 18,43; R$ -   ;Ok
73616;DESLORATADINA 5MG C/ 10CP(ACH);PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;2;2;0;R$ 17,66; R$ -   ;Ok
73770;DESLORATADINA 5MG C/ 10CP(EUR);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;5;5;0;R$ 5,15; R$ -   ;Ok
58512;DESO TENYS PE ORIGINAL 110G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ANTISSEPTICOS P/PES;1;1;0;R$ 15,62; R$ -   ;Ok
57970;DESO TENYS PE ORIGINAL 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ANTISSEPTICOS P/PES;1;1;0;R$ 14,96; R$ -   ;Ok
61564;DESO TENYS PE SPORT EDITION 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ANTISSEPTICOS P/PES;1;1;0;R$ 15,00; R$ -   ;Ok
62978;DESODORANTE AER ABOVE CANDY WOMEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;30;32;2;R$ 6,46;R$ 12,92;Sobra
77078;DESODORANTE AER ABOVE ELEMENTS CARBON ACTIVE MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;8;8;0;R$ 6,37; R$ -   ;Ok
108769;DESODORANTE AER ABOVE ELEMENTS HURRICANE MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;11;11;0;R$ 6,27; R$ -   ;Ok
65379;DESODORANTE AER ABOVE ELEMENTS OCEAN MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;7;7;0;R$ 6,55; R$ -   ;Ok
77077;DESODORANTE AER ABOVE ELEMENTS SHINY SILVER MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;9;9;0;R$ 6,33; R$ -   ;Ok
65771;ENO PASTILHAS MENTA ENV C/ 4CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;5;0;-5;R$ 4,09;-R$ 20,45;Perda
102728;DESODORANTE AER ABOVE EXTREME INVISIBLE MOVEMENT MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;6;6;0;R$ 6,80; R$ -   ;Ok
102730;DESODORANTE AER ABOVE EXTREME INVISIBLE SPORT MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 6,74; R$ -   ;Ok
61589;DESODORANTE AER ABOVE LADY WOMEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;2;2;0;R$ 6,00; R$ -   ;Ok
102729;DESODORANTE AER ABOVE MEN EXTREME INVISIBLE BLACK 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;5;5;0;R$ 6,42; R$ -   ;Ok
651;VIBRAL XPE INF 7,5MG/5 ML 120ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;0;-1;R$ 20,14;-R$ 20,14;Perda
62602;DESODORANTE AER ABOVE SPORT ENERGY FEM 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;41;42;1;R$ 6,34;R$ 6,34;Sobra
62603;DESODORANTE AER ABOVE SPORT ENERGY MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;24;24;0;R$ 6,53; R$ -   ;Ok
111450;SABONETE LIQUIDO INFANTIL DINNOBABY 100ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LINHA INFANTIL;6;2;-4;R$ 4,93;-R$ 19,72;Perda
77076;DESODORANTE AER ABOVE WOMEN CREAM SUGAR 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;7;7;0;R$ 6,37; R$ -   ;Ok
65049;DESODORANTE AER ADIDAS PRO INVISIBLE FEM 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;4;4;0;R$ 9,86; R$ -   ;Ok
67772;DESODORANTE AER ADIDAS PRO INVISIBLE MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;2;2;0;R$ 10,09; R$ -   ;Ok
60484;DESODORANTE AER AXE APOLLO 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 8,25; R$ -   ;Ok
71177;DESODORANTE AER BOZZANO CLINICAL CLEAN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;2;2;0;R$ 10,35; R$ -   ;Ok
66332;DESODORANTE AER BOZZANO DRY MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 8,69; R$ -   ;Ok
59779;DESODORANTE AER BOZZANO FRESH MEN150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;2;2;0;R$ 8,69; R$ -   ;Ok
61111;DESODORANTE AER BOZZANO INVISIBLE MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 8,45; R$ -   ;Ok
67758;DESODORANTE AER BOZZANO POWER PROTECTION 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 8,69; R$ -   ;Ok
58349;DESODORANTE AER BOZZANO SENSITIVE SEM PERFUME 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 8,20; R$ -   ;Ok
102363;DESODORANTE AER CLINICAL CONFORTO MONANGE FEM 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;5;5;0;R$ 10,18; R$ -   ;Ok
69977;DESODORANTE AER DOVE ANTIBACTERIANO CUIDA & PROTEGE 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;2;2;0;R$ 12,58; R$ -   ;Ok
69979;DESODORANTE AER DOVE BEAUTY FINISH 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;2;2;0;R$ 12,51; R$ -   ;Ok
64460;DESODORANTE AER DOVE CARE CLINICAL MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;5;5;0;R$ 15,06; R$ -   ;Ok
67775;DESODORANTE AER DOVE CARE EUCALIPTO + MENTA MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 12,53; R$ -   ;Ok
57587;DESODORANTE AER DOVE CARE PROTECAO TOTAL MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;2;2;0;R$ 11,97; R$ -   ;Ok
64462;DESODORANTE AER DOVE CLINICAL ORIGINAL CLEAN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;8;8;0;R$ 14,28; R$ -   ;Ok
62965;DESODORANTE AER DOVE GO FRESH AMORA E FLOR DE LOTUS 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;5;5;0;R$ 12,03; R$ -   ;Ok
61493;DESODORANTE AER DOVE GO FRESH PEPINO E CHA VERDE 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 12,81; R$ -   ;Ok
63389;DESODORANTE AER DOVE GO FRESH PERA E ALOE VERA 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 11,67; R$ -   ;Ok
69980;DESODORANTE AER DOVE GO FRESH ROMA E VERBENA 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;2;2;0;R$ 11,91; R$ -   ;Ok
61469;DESODORANTE AER DOVE INVISIBLE DRY 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 12,18; R$ -   ;Ok
71913;POLIMAIS IMUNIDADE C/60 CP;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 3 - 20%;26;24;-2;R$ 9,79;-R$ 19,58;Perda
65806;DESODORANTE AER DOVE ORIGINAL 250ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;27;27;0;R$ 17,25; R$ -   ;Ok
70591;DESODORANTE AER GIOVANNA BABY BLANC VANILLA  150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;2;2;0;R$ 11,41; R$ -   ;Ok
65297;DESODORANTE AER GIOVANNA BABY BLUEBERRY 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;4;4;0;R$ 10,60; R$ -   ;Ok
77747;DESODORANTE AER GIOVANNA BABY NEUTRAL 0% ALUMINIO 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 14,86; R$ -   ;Ok
77746;DESODORANTE AER GIOVANNA BABY SEM ALUMINIO  BLUE 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;2;2;0;R$ 14,86; R$ -   ;Ok
75800;DESODORANTE AER GIOVANNA BABY SILVER 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 13,16; R$ -   ;Ok
71050;DESODORANTE AER MONANGE CLINICAL REVIGORANTE 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;7;7;0;R$ 10,58; R$ -   ;Ok
63679;DESODORANTE AER MONANGE DETOX FRESH 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;5;5;0;R$ 7,39; R$ -   ;Ok
69950;DESODORANTE AER MONANGE FLOR DE LAVANDA 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;36;36;0;R$ 7,53; R$ -   ;Ok
69936;DESODORANTE AER MONANGE FRUTAS VERMELHAS 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;38;38;0;R$ 7,42; R$ -   ;Ok
59323;DESODORANTE AER MONANGE HIDRATACAO INTENSIVA FEM 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;23;25;2;R$ 7,44;R$ 14,88;Sobra
69976;DESODORANTE AER MONANGE INVISIVEL FEM 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;33;33;0;R$ 7,42; R$ -   ;Ok
64358;DESODORANTE AER MONANGE PROTECAO SECA FEM 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;16;16;0;R$ 7,46; R$ -   ;Ok
59322;DESODORANTE AER MONANGE SENSIVEL 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;8;8;0;R$ 7,32; R$ -   ;Ok
58207;DESODORANTE AER NIVEA  DRY COMFORT 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;4;4;0;R$ 9,99; R$ -   ;Ok
63309;DESODORANTE AER NIVEA ACTIVE DRY IMPACT MEN 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 11,97; R$ -   ;Ok
57584;DESODORANTE AER NIVEA BLACK&WHITE FEM 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 10,96; R$ -   ;Ok
77923;DESODORANTE AER NIVEA DERMA PROTECT CLINICAL MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 12,53; R$ -   ;Ok
57600;DESODORANTE AER NIVEA DERMO CLAREADOR 3 EM 1 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 11,25; R$ -   ;Ok
57599;DESODORANTE AER NIVEA FRESH NATURAL 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 8,73; R$ -   ;Ok
62282;CREME HIDRATANTE FACIAL NIVEA NUTRITIVO KARITE 100G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;6;3;-3;R$ 27,15;-R$ 81,45;Ajustado
61922;DESODORANTE AER NIVEA INVISIBLE FRESH 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 9,83; R$ -   ;Ok
69899;DESODORANTE AER NIVEA MEN BLACK&WHITE 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;7;8;1;R$ 10,15;R$ 10,15;Sobra Justificada
64502;DESODORANTE AER NIVEA MEN DEEP 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;6;6;0;R$ 11,26; R$ -   ;Ok
62292;DESODORANTE AER NIVEA MEN DRY FRESH 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 9,50; R$ -   ;Ok
655;BUSCOPAN COMPOSTO C/ 20CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;71;70;-1;R$ 19,54;-R$ 19,54;Perda
438;NENE DENT GEL 10G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;5;4;-1;R$ 19,07;-R$ 19,07;Perda
102275;DESODORANTE AER NIVEA ORIGINAL PROTECT MEN 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 11,77; R$ -   ;Ok
58170;DESODORANTE AER NIVEA PEARL & BEAUTY 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;6;6;0;R$ 10,45; R$ -   ;Ok
60487;DESODORANTE AER NIVEA PROTECT & CARE 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;7;7;0;R$ 10,01; R$ -   ;Ok
63842;DESODORANTE AER NIVEA PROTECT & CARE 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 10,83; R$ -   ;Ok
57592;DESODORANTE AER NIVEA SENSITIVE PROTECT MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;7;7;0;R$ 10,40; R$ -   ;Ok
67780;DESODORANTE AER OLD SPICE FRAGRANCIA AMADEIRADO MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 11,71; R$ -   ;Ok
61953;DESODORANTE AER OLD SPICE MATADOR MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 11,65; R$ -   ;Ok
62033;DESODORANTE AER OLD SPICE VIP 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;4;4;0;R$ 11,67; R$ -   ;Ok
70082;DESODORANTE AER OLD SPICE VIP 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 14,27; R$ -   ;Ok
62600;DESODORANTE AER REXONA  CLINICAL CLEAN MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;6;6;0;R$ 12,75; R$ -   ;Ok
60481;DESODORANTE AER REXONA  COTTON DRY FEM 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;7;7;0;R$ 10,53; R$ -   ;Ok
69920;DESODORANTE AER REXONA  V8 MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 10,35; R$ -   ;Ok
69921;DESODORANTE AER REXONA ACTIVE DRY MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;5;5;0;R$ 10,04; R$ -   ;Ok
60480;DESODORANTE AER REXONA ACTIVE EMOTION FEM 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 9,90; R$ -   ;Ok
72651;POLIMAIS AZ  MINERAIS 60 CAPS;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 3 - 20%;20;17;-3;R$ 6,29;-R$ 18,87;Perda
59902;DESODORANTE AER REXONA ANTIBACTERIAL PROTECTION MEN 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;4;4;0;R$ 10,61; R$ -   ;Ok
61495;DESODORANTE AER REXONA ANTIBACTERIAL+INVISIBLE FEM 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;3;3;0;R$ 10,80; R$ -   ;Ok
67767;DESODORANTE AER REXONA ANTIBACTERIAL+INVISIBLE FEM 250ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 15,08; R$ -   ;Ok
69501;DESODORANTE AER REXONA ANTIBACTERIAL+INVISIBLE MEN 250 ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;1;1;0;R$ 16,81; R$ -   ;Ok
